Cidade;Latitude;Longitude
GARRUCHOS;-28,189477;-55,634072
GAURAMA;-27,583858;-52,100138
GENERAL CÂMARA;-29,902984;-51,763431
GENTIL;-28,433848;-52,034524
GETÚLIO VARGAS;-27,875912;-52,249574
GIRUÁ;-28,029744;-54,35084
GLORINHA;-29,877134;-50,786207
GRAMADO;-29,379738;-50,871946
GRAMADO DOS LOUREIROS;-27,444385;-52,918218
GRAMADO XAVIER;-29,269936;-52,577838
GRAVATAÍ;-29,945519;-50,990793
GUABIJU;-28,540672;-51,691047
GUAÍBA;-30,108602;-51,314684
GUAPORÉ;-28,849134;-51,890651
GUARANI DAS MISSÕES;-28,141779;-54,560556
HARMONIA;-29,549049;-51,41404
HERVEIRAS;-29,457044;-52,650171
HORIZONTINA;-27,630097;-54,308792
HULHA NEGRA;-31,405098;-53,867825
HUMAITÁ;-27,56149;-53,976506
IBARAMA;-29,420744;-53,1332
IBIAÇÁ;-28,04885;-51,857252
IBIRAIARAS;-28,369227;-51,635324
IBIRAPUITÃ;-28,61502;-52,519386
IBIRUBÁ;-28,627608;-53,088354
IGREJINHA;-29,57222;-50,798711
IJUÍ;-28,388537;-53,918067
ILÓPOLIS;-28,929153;-52,122157
IMBÉ;-29,974778;-50,13058
IMIGRANTE;-29,352158;-51,770191
INDEPENDÊNCIA;-27,847332;-54,188108
INHACORÁ;-27,880454;-54,012546
IPÊ;-28,818328;-51,27991
IPIRANGA DO SUL;-27,935984;-52,425061
IRAÍ;-27,192282;-53,264296
ITAARA;-29,602888;-53,757849
ITACURUBI;-28,802205;-55,232723
ITAPUCA;-28,780296;-52,172367
ITAQUI;-29,128637;-56,557133
ITATI;-29,500248;-50,101782
ITATIBA DO SUL;-27,383292;-52,452443
IVORÁ;-29,519534;-53,580886
IVOTI;-29,594157;-51,159574
JABOTICABA;-27,631222;-53,284389
JACUIZINHO;-29,033816;-53,056551
JACUTINGA;-27,728494;-52,543173
JAGUARÃO;-32,563569;-53,377523
JAGUARI;-29,497347;-54,693847
JAQUIRANA;-28,880568;-50,358037
JARI;-29,290081;-54,219936
JÓIA;-28,645624;-54,115965
JÚLIO DE CASTILHOS;-29,226449;-53,6831
LAGOA BONITA DO SUL;-29,494131;-53,016983
LAGOÃO;-29,224316;-52,775029
LAGOA DOS TRÊS CANTOS;-28,569468;-52,857835
LAGOA VERMELHA;-28,20887;-51,527229
LAJEADO;-29,465454;-51,967828
LAJEADO DO BUGRE;-27,690769;-53,181387
LAVRAS DO SUL;-30,81201;-53,898477
LIBERATO SALZANO;-27,59647;-53,074861
LINDOLFO COLLOR;-29,600804;-51,208155
LINHA NOVA;-29,462639;-51,201902
MACHADINHO;-27,56814;-51,667507
MAÇAMBARÁ;-29,146144;-56,063613
MAMPITUBA;-29,210649;-49,936514
MANOEL VIANA;-29,580537;-55,491663
MAQUINÉ;-29,679137;-50,203395
MARATÁ;-29,555323;-51,555567
MARAU;-28,448454;-52,196777
MARCELINO RAMOS;-27,461391;-51,913319
MARIANA PIMENTEL;-30,353622;-51,587343
MARIANO MORO;-27,352613;-52,148892
MARQUES DE SOUZA;-29,329137;-52,097804
MATA;-29,569392;-54,452435
MATO CASTELHANO;-28,275762;-52,197261
MATO LEITÃO;-29,52483;-52,133029
MATO QUEIMADO;-28,255816;-54,616837
MAXIMILIANO DE ALMEIDA;-27,634941;-51,801718
MINAS DO LEÃO;-30,12244;-52,05128
MIRAGUAÍ;-27,496076;-53,685994
MONTAURI;-28,653207;-52,076108
MONTE ALEGRE DOS CAMPOS;-28,685072;-50,782834
MONTE BELO DO SUL;-29,159941;-51,631559
MONTENEGRO;-29,688119;-51,461299
MORMAÇO;-28,693351;-52,692826
MORRINHOS DO SUL;-29,362964;-49,932763
MORRO REDONDO;-31,582203;-52,65778
MORRO REUTER;-29,539342;-51,080088
MOSTARDAS;-31,108225;-50,919159
MUÇUM;-29,165615;-51,866056
MUITOS CAPÕES;-28,318913;-51,184602
MULITERNO;-28,330265;-51,768701
NÃO-ME-TOQUE;-28,459907;-52,819279
NICOLAU VERGUEIRO;-28,536215;-52,462401
NONOAI;-27,354665;-52,776189
NOVA ALVORADA;-28,676564;-52,167134
NOVA ARAÇÁ;-28,658176;-51,742165
NOVA BASSANO;-28,723469;-51,703231
NOVA BOA VISTA;-27,987968;-52,981477
NOVA BRÉSCIA;-29,216511;-52,017984
NOVA CANDELÁRIA;-27,612098;-54,104114
NOVA ESPERANÇA DO SUL;-29,404596;-54,835873
NOVA HARTZ;-29,585748;-50,903793
NOVA PÁDUA;-29,030046;-51,306825
NOVA PALMA;-29,473026;-53,470635
NOVA PETRÓPOLIS;-29,376209;-51,106954
NOVA PRATA;-28,783945;-51,608996
NOVA RAMADA;-28,082645;-53,706937
NOVA ROMA DO SUL;-28,984749;-51,405157
NOVA SANTA RITA;-29,848616;-51,275211
NOVO CABRAIS;-29,736255;-52,955086
NOVO HAMBURGO;-29,686326;-51,128605
NOVO MACHADO;-27,578401;-54,503384
NOVO TIRADENTES;-27,563558;-53,185703
NOVO XINGU;-27,748115;-53,064109
NOVO BARREIRO;-27,906788;-53,113499
OSÓRIO;-29,892697;-50,266798
PAIM FILHO;-27,703308;-51,761597
PALMARES DO SUL;-30,260067;-50,506052
PALMEIRA DAS MISSÕES;-27,900621;-53,314954
PALMITINHO;-27,35602;-53,555546
PANAMBI;-28,292731;-53,500265
PANTANO GRANDE;-30,194552;-52,3739
PARAÍ;-28,599621;-51,782096
PARAÍSO DO SUL;-29,731314;-53,1791
PARECI NOVO;-29,639389;-51,39887
PAROBÉ;-29,631749;-50,834866
PASSA SETE;-29,451666;-52,963983
PASSO DO SOBRADO;-29,745794;-52,278758
PASSO FUNDO;-28,261767;-52,407095
PAULO BENTO;-27,7041;-52,422436
PAVERAMA;-29,554856;-51,730293
PEDRAS ALTAS;-31,733637;-53,58717
PEDRO OSÓRIO;-31,863828;-52,826312
PEJUÇARA;-28,421586;-53,656542
PELOTAS;-31,719598;-52,34432
PICADA CAFÉ;-29,454384;-51,06405
PINHAL;-27,511674;-53,214706
PINHAL DA SERRA;-27,876665;-51,170103
PINHAL GRANDE;-29,33536;-53,338638
PINHEIRINHO DO VALE;-27,209763;-53,619561
PINHEIRO MACHADO;-31,580593;-53,38462
PIRAPÓ;-28,045316;-55,20031
PIRATINI;-31,444112;-53,104734
PLANALTO;-27,331464;-53,058881
POÇO DAS ANTAS;-29,454546;-51,67089
PONTÃO;-28,061841;-52,675399
PONTE PRETA;-27,65704;-52,490232
PORTÃO;-29,696259;-51,23015
PORTO ALEGRE;-30,030037;-51,22866
PORTO LUCENA;-27,851375;-55,011562
PORTO MAUÁ;-27,578635;-54,671952
PORTO VERA CRUZ;-27,734374;-54,899032
PORTO XAVIER;-27,90569;-55,13956
POUSO NOVO;-29,169761;-52,21087
PRESIDENTE LUCENA;-29,526127;-51,1816
PROGRESSO;-29,240309;-52,301717
PROTÁSIO ALVES;-28,756713;-51,473632
PUTINGA;-28,998756;-52,159911
QUARAÍ;-30,382868;-56,453647
QUATRO IRMÃOS;-27,821197;-52,442769
QUEVEDOS;-29,351921;-54,071255
QUINZE DE NOVEMBRO;-28,742361;-53,096722
REDENTORA;-27,66154;-53,641934
RELVADO;-29,112279;-52,072949
RESTINGA SECA;-29,813949;-53,370569
RIO DOS ÍNDIOS;-27,298398;-52,840058
RIO GRANDE;-32,050446;-52,08677
RIO PARDO;-29,985626;-52,379018
RIOZINHO;-29,642286;-50,473818
ROCA SALES;-29,28507;-51,863892
RODEIO BONITO;-27,470403;-53,168531
ROLADOR;-28,256344;-54,819427
ROLANTE;-29,640763;-50,573442
RONDA ALTA;-27,781931;-52,806534
RONDINHA;-27,831816;-52,90616
ROQUE GONZALES;-28,135367;-55,029186
ROSÁRIO DO SUL;-30,244033;-54,945761
SAGRADA FAMÍLIA;-27,706731;-53,135652
SALDANHA MARINHO;-28,403286;-53,094107
SALTO DO JACUÍ;-29,088681;-53,21331
SALVADOR DAS MISSÕES;-28,121697;-54,837742
SALVADOR DO SUL;-29,439732;-51,509421
SANANDUVA;-27,944007;-51,813502
SANTA BÁRBARA DO SUL;-28,365167;-53,250527
SANTA CECÍLIA DO SUL;-28,164451;-51,926671
SANTA CLARA DO SUL;-29,463596;-52,080926
SANTA CRUZ DO SUL;-29,719768;-52,429929
SANTA MARIA;-29,685582;-53,808675
SANTA MARIA DO HERVAL;-29,503516;-50,987255
SANTA MARGARIDA DO SUL;-30,345103;-54,090955
SANTANA DA BOA VISTA;-30,874703;-53,115875
SANT'ANA DO LIVRAMENTO;-30,889384;-55,534814
SANTA ROSA;-27,86675;-54,478224
SANTA TEREZA;-29,171634;-51,734344
SANTA VITÓRIA DO PALMAR;-33,51986;-53,367006
SANTIAGO;-29,19146;-54,869076
SANTO ÂNGELO;-28,301938;-54,264143
SANTO ANTÔNIO DO PALMA;-28,497445;-52,024633
SANTO ANTÔNIO DA PATRULHA;-29,832034;-50,520986
SANTO ANTÔNIO DAS MISSÕES;-28,508097;-55,224557
SANTO ANTÔNIO DO PLANALTO;-28,395929;-52,683726
SANTO AUGUSTO;-27,853491;-53,77885
SANTO CRISTO;-27,81993;-54,668748
SANTO EXPEDITO DO SUL;-27,909369;-51,643572
SÃO BORJA;-28,662838;-56,001029
SÃO DOMINGOS DO SUL;-28,531763;-51,893187
SÃO FRANCISCO DE ASSIS;-29,552716;-55,132386
SÃO FRANCISCO DE PAULA;-29,444098;-50,582108
SÃO GABRIEL;-30,33676;-54,320478
SÃO JERÔNIMO;-29,959439;-51,728178
SÃO JOÃO DA URTIGA;-27,82669;-51,825839
SÃO JOÃO DO POLÊSINE;-29,614676;-53,44635
SÃO JORGE;-28,498081;-51,702969
SÃO JOSÉ DAS MISSÕES;-27,778183;-53,118775
SÃO JOSÉ DO HERVAL;-29,041447;-52,293016
SÃO JOSÉ DO HORTÊNCIO;-29,540049;-51,249598
SÃO JOSÉ DO INHACORÁ;-27,722585;-54,13355
SÃO JOSÉ DO NORTE;-32,020609;-52,034202
SÃO JOSÉ DO OURO;-27,771255;-51,594768
SÃO JOSÉ DO SUL;-29,54347;-51,486384
SÃO JOSÉ DOS AUSENTES;-28,749906;-50,063613
SÃO LEOPOLDO;-29,765867;-51,146235
SÃO LOURENÇO DO SUL;-31,364024;-51,976915
SÃO LUIZ GONZAGA;-28,406647;-54,95966
SÃO MARCOS;-28,969849;-51,066707
SÃO MARTINHO;-27,708929;-53,966923
SÃO MARTINHO DA SERRA;-29,534851;-53,854226
SÃO MIGUEL DAS MISSÕES;-28,549537;-54,561563
SÃO NICOLAU;-28,182155;-55,2601
SÃO PAULO DAS MISSÕES;-28,020485;-54,934708
SÃO PEDRO DA SERRA;-29,42143;-51,514327
SÃO PEDRO DAS MISSÕES;-27,771308;-53,247369
SÃO PEDRO DO BUTIÁ;-28,124354;-54,888256
SÃO PEDRO DO SUL;-29,617531;-54,179991
SÃO SEBASTIÃO DO CAÍ;-29,59208;-51,376665
SÃO SEPÉ;-30,167411;-53,569644
SÃO VALENTIM;-27,554318;-52,528479
SÃO VALENTIM DO SUL;-29,051228;-51,769671
SÃO VALÉRIO DO SUL;-27,787718;-53,935526
SÃO VENDELINO;-29,37581;-51,368653
SÃO VICENTE DO SUL;-29,692061;-54,676002
SAPIRANGA;-29,638554;-51,003623
SAPUCAIA DO SUL;-29,824868;-51,151875
SARANDI;-27,943595;-52,925461
SEBERI;-27,480414;-53,405467
SEDE NOVA;-27,631163;-53,955885
SEGREDO;-29,342618;-52,982074
SELBACH;-28,627434;-52,956525
SENADOR SALGADO FILHO;-28,02749;-54,545403
SENTINELA DO SUL;-30,613303;-51,577982
SERAFINA CORRÊA;-28,710797;-51,935709
SÉRIO;-29,38676;-52,267456
SERTÃO;-27,980774;-52,259738
SERTÃO SANTANA;-30,465428;-51,60425
SETE DE SETEMBRO;-28,130416;-54,463686
SEVERIANO DE ALMEIDA;-27,432793;-52,120656
SILVEIRA MARTINS;-29,64525;-53,585237
SINIMBU;-29,529068;-52,521636
SOBRADINHO;-29,414773;-53,025168
SOLEDADE;-28,827738;-52,509866
TABAÍ;-29,687771;-51,727475
TAPEJARA;-28,084171;-52,022133
TAPERA;-28,62495;-52,871467
TAPES;-30,673173;-51,394499
TAQUARA;-29,650513;-50,781169
TAQUARI;-29,802801;-51,862776
TAQUARUÇU DO SUL;-27,398036;-53,466952
TAVARES;-31,288703;-51,088843
TENENTE PORTELA;-27,372167;-53,75727
TERRA DE AREIA;-29,577549;-50,067249
TEUTÔNIA;-29,488914;-51,812817
TIO HUGO;-28,580496;-52,593046
TIRADENTES DO SUL;-27,396899;-54,085392
TOROPI;-29,472142;-54,228011
TORRES;-29,335931;-49,730404
TRAMANDAÍ;-29,987302;-50,130377
TRAVESSEIRO;-29,299086;-52,057777
TRÊS ARROIOS;-27,499516;-52,149852
TRÊS CACHOEIRAS;-29,445887;-49,915639
TRÊS COROAS;-29,516661;-50,783126
TRÊS DE MAIO;-27,77966;-54,235302
TRÊS FORQUILHAS;-29,538111;-50,064316
TRÊS PALMEIRAS;-27,617527;-52,843714
TRÊS PASSOS;-27,45616;-53,929699
TRINDADE DO SUL;-27,517576;-52,892231
TRIUNFO;-29,945204;-51,715313
TUCUNDUVA;-27,65006;-54,433129
TUNAS;-29,10644;-52,957013
TUPANCI DO SUL;-27,925711;-51,540539
TUPANCIRETÃ;-29,07748;-53,84063
TUPANDI;-29,487913;-51,419825
TUPARENDI;-27,754089;-54,478508
TURUÇU;-31,412366;-52,171416
UBIRETAMA;-28,043565;-54,684511
UNIÃO DA SERRA;-28,779899;-52,000417
UNISTALDA;-29,047485;-55,150781
URUGUAIANA;-29,759823;-57,081825
VACARIA;-28,502354;-50,936599
VALE VERDE;-29,782575;-52,179722
VALE DO SOL;-29,608828;-52,681355
VALE REAL;-29,392281;-51,251197
VANINI;-28,476223;-51,844658
VENÂNCIO AIRES;-29,611653;-52,19188
VERA CRUZ;-29,719858;-52,501103
VERANÓPOLIS;-28,933957;-51,552287
VESPASIANO CORREA;-29,069894;-51,85947
VIADUTOS;-27,570953;-52,023799
VIAMÃO;-30,081897;-51,02482
VICENTE DUTRA;-27,168445;-53,402129
VICTOR GRAEFF;-28,560185;-52,747792
VILA FLORES;-28,863;-51,549589
VILA LÂNGARO;-28,107405;-52,146903
VILA MARIA;-28,533314;-52,163538
VILA NOVA DO SUL;-30,333959;-53,879196
VISTA ALEGRE;-27,370084;-53,49241
VISTA ALEGRE DO PRATA;-28,809472;-51,786208
VISTA GAÚCHA;-27,289978;-53,70132
VITÓRIA DAS MISSÕES;-28,352387;-54,499055
WESTFALIA;-29,42345;-51,766156
XANGRI-LÁ;-29,805378;-50,039081
ÁGUA CLARA;-20,448851;-52,875118
ALCINÓPOLIS;-18,325034;-53,70809
AMAMBAI;-23,100582;-55,243828
ANASTÁCIO;-20,48236;-55,804571
ANAURILÂNDIA;-22,18265;-52,718169
ANGÉLICA;-22,156063;-53,76973
ANTÔNIO JOÃO;-22,194685;-55,948082
APARECIDA DO TABOADO;-20,085022;-51,097638
AQUIDAUANA;-20,474654;-55,790616
ARAL MOREIRA;-22,947881;-55,630761
BANDEIRANTES;-19,92092;-54,363194
BATAGUASSU;-21,715288;-52,425437
BATAYPORÃ;-22,29588;-53,274807
BELA VISTA;-22,115976;-56,531315
BODOQUENA;-20,554843;-56,673567
BONITO;-21,124341;-56,492859
BRASILÂNDIA;-21,247118;-52,036297
CAARAPÓ;-22,636582;-54,82697
CAMAPUÃ;-19,53526;-54,043309
CAMPO GRANDE;-20,45803;-54,615744
CARACOL;-22,012738;-57,025939
CASSILÂNDIA;-19,109407;-51,731577
CHAPADÃO DO SUL;-18,797773;-52,626356
CORGUINHO;-19,831218;-54,830006
CORONEL SAPUCAIA;-23,276445;-55,541328
CORUMBÁ;-19,006375;-57,648985
COSTA RICA;-18,543548;-53,133047
COXIM;-18,508411;-54,758056
DEODÁPOLIS;-22,272949;-54,161183
DOIS IRMÃOS DO BURITI;-20,692312;-55,281914
DOURADINA;-22,04553;-54,607931
DOURADOS;-22,227236;-54,811289
ELDORADO;-23,774054;-54,280028
FÁTIMA DO SUL;-22,375423;-54,516376
FIGUEIRÃO;-18,675448;-53,642573
GLÓRIA DE DOURADOS;-22,414425;-54,234629
GUIA LOPES DA LAGUNA;-21,452459;-56,108153
IGUATEMI;-23,661902;-54,558601
INOCÊNCIA;-19,725458;-51,927679
ITAPORÃ;-22,082448;-54,795659
ITAQUIRAÍ;-23,490663;-54,188198
IVINHEMA;-22,301604;-53,82697
JAPORÃ;-23,894067;-54,403485
JARAGUARI;-20,10374;-54,440684
JARDIM;-21,479603;-56,145845
JATEÍ;-22,481687;-54,308054
JUTI;-22,862472;-54,601323
LADÁRIO;-19,001776;-57,6024
LAGUNA CARAPÃ;-22,550582;-55,150108
MARACAJU;-21,62361;-55,15714
MIRANDA;-20,239333;-56,390198
MUNDO NOVO;-23,935274;-54,281661
NAVIRAÍ;-23,059999;-54,198836
NIOAQUE;-21,158152;-55,83389
NOVA ALVORADA DO SUL;-21,466634;-54,382804
NOVA ANDRADINA;-22,248759;-53,351574
NOVO HORIZONTE DO SUL;-22,654953;-53,860887
PARANAÍBA;-19,677372;-51,188708
PARANHOS;-23,89687;-55,43303
PEDRO GOMES;-18,101856;-54,552446
PONTA PORÃ;-22,486187;-55,71085
PORTO MURTINHO;-21,707325;-57,888482
RIBAS DO RIO PARDO;-20,443676;-53,761678
RIO BRILHANTE;-21,801195;-54,542242
RIO NEGRO;-19,447429;-54,987502
RIO VERDE DE MATO GROSSO;-18,916586;-54,842254
ROCHEDO;-19,96186;-54,892772
SANTA RITA DO PARDO;-21,305377;-52,828071
SÃO GABRIEL DO OESTE;-19,395521;-54,564569
SETE QUEDAS;-23,983513;-55,053315
SELVÍRIA;-20,366743;-51,418937
SIDROLÂNDIA;-20,931054;-54,96603
SONORA;-17,581355;-54,754906
TACURU;-23,634742;-55,020321
TAQUARUSSU;-22,489987;-53,351919
TERENOS;-20,442308;-54,865557
TRÊS LAGOAS;-20,788679;-51,710001
VICENTINA;-22,401788;-54,442125
ACORIZAL;-15,19789;-56,371553
ÁGUA BOA;-14,049087;-52,158915
ALTA FLORESTA;-9,871723;-56,09161
ALTO ARAGUAIA;-17,31559;-53,22026
ALTO BOA VISTA;-11,676745;-51,379322
ALTO GARÇAS;-16,946722;-53,528454
ALTO PARAGUAI;-14,514712;-56,494442
ALTO TAQUARI;-17,834744;-53,281993
APIACÁS;-9,565495;-57,395402
ARAGUAIANA;-15,731243;-51,833622
ARAGUAINHA;-16,857546;-53,03562
ARAPUTANGA;-15,468144;-58,348367
ARENÁPOLIS;-14,455522;-56,844489
ARIPUANÃ;-10,172524;-59,448616
BARÃO DE MELGAÇO;-16,195099;-55,967121
BARRA DO BUGRES;-15,066258;-57,186409
BARRA DO GARÇAS;-15,888711;-52,26033
BOM JESUS DO ARAGUAIA;-12,173598;-51,503639
BRASNORTE;-12,124938;-58,002674
CÁCERES;-16,074096;-57,674762
CAMPINÁPOLIS;-14,539617;-52,797495
CAMPO NOVO DO PARECIS;-13,654733;-57,888546
CAMPO VERDE;-15,553704;-55,171655
CAMPOS DE JÚLIO;-13,719923;-59,263409
CANABRAVA DO NORTE;-11,046187;-51,837758
CANARANA;-13,55923;-52,273457
CARLINDA;-9,966666;-55,821615
CASTANHEIRA;-11,134108;-58,613409
CHAPADA DOS GUIMARÃES;-15,46057;-55,745005
CLÁUDIA;-11,505311;-54,874182
COCALINHO;-14,390366;-51,011244
COLÍDER;-10,80409;-55,464231
COLNIZA;-9,457904;-59,218949
COMODORO;-13,66056;-59,790431
CONFRESA;-10,640731;-51,571034
CONQUISTA D'OESTE;-14,536273;-59,545074
COTRIGUAÇU;-9,886254;-58,606895
CUIABÁ;-15,569989;-56,073252
CURVELÂNDIA;-15,609306;-57,917115
DENISE;-14,733816;-57,053777
DIAMANTINO;-14,401323;-56,433566
DOM AQUINO;-15,807455;-54,917481
FELIZ NATAL;-12,383247;-54,933904
FIGUEIRÓPOLIS D'OESTE;-15,446135;-58,737825
GAÚCHA DO NORTE;-13,188043;-53,261519
GENERAL CARNEIRO;-15,707042;-52,75931
GLÓRIA D'OESTE;-15,767962;-58,314486
GUARANTÃ DO NORTE;-9,954073;-54,916057
GUIRATINGA;-16,348389;-53,760964
INDIAVAÍ;-15,497514;-58,573992
IPIRANGA DO NORTE;-12,236842;-56,159793
ITANHANGÁ;-12,234769;-56,649344
ITAÚBA;-11,007712;-55,246689
ITIQUIRA;-17,206825;-54,144301
JACIARA;-15,964838;-54,964188
JANGADA;-15,239687;-56,490195
JAURU;-15,341896;-58,879838
JUARA;-11,25036;-57,513123
JUÍNA;-11,422018;-58,762217
JURUENA;-10,329113;-58,496309
JUSCIMEIRA;-16,044685;-54,888761
LAMBARI D'OESTE;-15,315501;-58,005825
LUCAS DO RIO VERDE;-13,070465;-55,921771
LUCIARA;-11,228097;-50,663202
VILA BELA DA SANTÍSSIMA TRINDADE;-15,009324;-59,952558
MARCELÂNDIA;-11,080591;-54,519306
MATUPÁ;-10,172107;-54,931806
MIRASSOL D'OESTE;-15,674071;-58,097904
NOBRES;-14,7245;-56,334085
NORTELÂNDIA;-14,453725;-56,802069
NOSSA SENHORA DO LIVRAMENTO;-15,789676;-56,345259
NOVA BANDEIRANTES;-9,842953;-57,818476
NOVA NAZARÉ;-13,987867;-51,797434
NOVA LACERDA;-14,469789;-59,590331
NOVA SANTA HELENA;-10,851;-55,183686
NOVA BRASILÂNDIA;-14,925464;-54,971909
NOVA CANAÃ DO NORTE;-10,631104;-55,714877
NOVA MUTUM;-13,832726;-56,110005
NOVA OLÍMPIA;-14,779414;-57,282924
NOVA UBIRATÃ;-13,033828;-55,273213
NOVA XAVANTINA;-14,66918;-52,361193
NOVO MUNDO;-9,977109;-55,172019
NOVO HORIZONTE DO NORTE;-11,387635;-57,317475
NOVO SÃO JOAQUIM;-14,886565;-53,016116
PARANAÍTA;-9,669655;-56,4789
PARANATINGA;-14,427698;-54,054092
NOVO SANTO ANTÔNIO;-12,294693;-50,969173
PEDRA PRETA;-16,62221;-54,471396
PEIXOTO DE AZEVEDO;-10,244842;-54,992297
PLANALTO DA SERRA;-14,660706;-54,783496
POCONÉ;-16,259509;-56,626509
PONTAL DO ARAGUAIA;-15,902471;-52,258511
PONTE BRANCA;-16,767648;-52,835776
PONTES E LACERDA;-15,229728;-59,338002
PORTO ALEGRE DO NORTE;-10,877548;-51,63088
PORTO DOS GAÚCHOS;-11,53384;-57,408354
PORTO ESPERIDIÃO;-15,857635;-58,469299
PORTO ESTRELA;-15,331336;-57,201357
POXORÉO;-15,818136;-54,400733
PRIMAVERA DO LESTE;-15,552294;-54,300053
QUERÊNCIA;-12,5923;-52,209892
SÃO JOSÉ DOS QUATRO MARCOS;-15,627106;-58,176506
RESERVA DO CABAÇAL;-15,12241;-58,385365
RIBEIRÃO CASCALHEIRA;-12,932049;-51,833363
RIBEIRÃOZINHO;-16,486526;-52,695442
RIO BRANCO;-15,235683;-58,117939
SANTA CARMEM;-11,969686;-55,282223
SANTO AFONSO;-14,490777;-57,000504
SÃO JOSÉ DO POVO;-16,46633;-54,256246
SÃO JOSÉ DO RIO CLARO;-13,452068;-56,721584
SÃO JOSÉ DO XINGU;-10,800264;-52,739794
SÃO PEDRO DA CIPA;-16,002709;-54,918993
RONDOLÂNDIA;-10,844302;-61,459678
RONDONÓPOLIS;-16,470163;-54,633587
ROSÁRIO OESTE;-14,826428;-56,428293
SANTA CRUZ DO XINGU;-10,15245;-52,398616
SALTO DO CÉU;-15,135825;-58,126752
SANTA RITA DO TRIVELATO;-13,81619;-55,277693
SANTA TEREZINHA;-10,466112;-50,506266
SANTO ANTÔNIO DO LESTE;-14,800813;-53,611724
SANTO ANTÔNIO DO LEVERGER;-15,869179;-56,094162
SÃO FÉLIX DO ARAGUAIA;-11,616082;-50,661986
SAPEZAL;-13,538195;-58,812138
SERRA NOVA DOURADA;-12,089272;-51,399593
SINOP;-11,858005;-55,500922
SORRISO;-12,551777;-55,725914
TABAPORÃ;-11,307508;-56,824834
TANGARÁ DA SERRA;-14,623785;-57,491299
TAPURAH;-12,732069;-56,519486
TERRA NOVA DO NORTE;-10,597128;-55,115951
TESOURO;-16,075237;-53,555844
TORIXORÉU;-16,197526;-52,558839
UNIÃO DO SUL;-11,535511;-54,374844
VALE DE SÃO DOMINGOS;-15,295898;-59,064571
VÁRZEA GRANDE;-15,658065;-56,144664
VERA;-12,284049;-55,300919
VILA RICA;-10,013352;-51,116823
NOVA GUARITA;-10,308846;-55,40307
NOVA MARILÂNDIA;-14,362451;-56,973177
NOVA MARINGÁ;-13,011427;-57,098552
NOVA MONTE VERDE;-9,972617;-57,472369
ABADIA DE GOIÁS;-16,758812;-49,440548
ABADIÂNIA;-16,182672;-48,718812
ACREÚNA;-17,398156;-50,374973
ADELÂNDIA;-16,415002;-50,163147
ÁGUA FRIA DE GOIÁS;-14,985535;-47,782212
ÁGUA LIMPA;-18,071406;-48,761241
ÁGUAS LINDAS DE GOIÁS;-15,737939;-48,283444
ALEXÂNIA;-16,086168;-48,509636
ALOÂNDIA;-17,724909;-49,482321
ALTO HORIZONTE;-14,199227;-49,332749
ALTO PARAÍSO DE GOIÁS;-14,136245;-47,519093
ALVORADA DO NORTE;-14,482839;-46,515638
AMARALINA;-13,925482;-49,295377
AMERICANO DO BRASIL;-16,2551;-49,983642
AMORINÓPOLIS;-16,617912;-51,097167
ANÁPOLIS;-16,328826;-48,957218
ANHANGUERA;-18,334366;-48,217404
ANICUNS;-16,460741;-49,959068
APARECIDA DE GOIÂNIA;-16,822147;-49,243326
APARECIDA DO RIO DOCE;-18,296984;-51,151492
APORÉ;-18,958877;-51,928073
ARAÇU;-16,354335;-49,681682
ARAGARÇAS;-15,897768;-52,246855
ARAGOIÂNIA;-16,91564;-49,450903
ARAGUAPAZ;-15,08853;-50,634742
ARENÓPOLIS;-16,387546;-51,560029
ARUANÃ;-14,903332;-51,080885
AURILÂNDIA;-16,676725;-50,464766
AVELINÓPOLIS;-16,461939;-49,754226
BALIZA;-16,201637;-52,542745
BARRO ALTO;-14,973709;-48,915707
BELA VISTA DE GOIÁS;-16,973121;-48,952412
BOM JARDIM DE GOIÁS;-16,200685;-52,175368
BOM JESUS DE GOIÁS;-18,214767;-49,739411
BONFINÓPOLIS;-16,617528;-48,97058
BONÓPOLIS;-13,649747;-49,837184
BRAZABRANTES;-16,425715;-49,388667
BRITÂNIA;-15,238586;-51,167285
BURITI ALEGRE;-18,133055;-49,040065
BURITI DE GOIÁS;-16,181397;-50,434435
BURITINÓPOLIS;-14,456023;-46,431077
CABECEIRAS;-15,801156;-46,929476
CACHOEIRA ALTA;-18,751004;-50,944708
CACHOEIRA DE GOIÁS;-16,666733;-50,643148
CACHOEIRA DOURADA;-18,489036;-49,470918
CAÇU;-18,563051;-51,133529
CAIAPÔNIA;-16,953458;-51,80948
CALDAS NOVAS;-17,743539;-48,621197
CALDAZINHA;-16,714777;-49,003373
CAMPESTRE DE GOIÁS;-16,762309;-49,695534
CAMPINAÇU;-13,786349;-48,569834
CAMPINORTE;-14,310598;-49,156347
CAMPO ALEGRE DE GOIÁS;-17,640555;-47,778225
CAMPO LIMPO DE GOIÁS;-16,298623;-49,089937
CAMPOS BELOS;-13,036724;-46,770783
CAMPOS VERDES;-14,273267;-49,663265
CARMO DO RIO VERDE;-15,357714;-49,702865
CASTELÂNDIA;-18,089845;-50,22925
CATALÃO;-18,169573;-47,947703
CATURAÍ;-16,446762;-49,502853
CAVALCANTE;-13,799279;-47,463436
CERES;-15,307028;-49,603346
CEZARINA;-16,967792;-49,773169
